Timestamp,Score,uid,time,name,target,info,state,version
11/7/2022 0:52:46,,Windows-Chrome-5346988887159789,1667803965303,mousedown,input#clearbutton,"{""which"":1,""pageX"":673,""pageY"":469}",#puzzle=3040000001030000&answer=&work=&seed=2&gentime=1667798352563&elapsed=0&size=2,A
11/7/2022 0:52:47,,Windows-Chrome-5346988887159789,1667803966878,mousedown,div.sudoku-answer.nk1,"{""which"":1,""pageX"":488,""pageY"":251}",#puzzle=3040000001030000&answer=&work=&seed=2&gentime=1667803965521&elapsed=0&size=2,A
11/7/2022 0:52:49,,Windows-Chrome-5346988887159789,1667803968352,mousedown,div#sn4.sudoku-answer,"{""which"":1,""pageX"":687,""pageY"":311}",#puzzle=3040000001030000&answer=&work=&seed=2&gentime=1667803965521&elapsed=0&size=2,A
11/7/2022 0:52:50,,Windows-Chrome-5346988887159789,1667803969939,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":492,""pageY"":297}",#puzzle=3040000001030000&answer=0000100000000000&work=&seed=2&gentime=1667803965521&elapsed=2839&size=2,A
11/7/2022 0:52:52,,Windows-Chrome-5346988887159789,1667803971932,mousedown,div#sn8.sudoku-answer,"{""which"":1,""pageX"":689,""pageY"":371}",#puzzle=3040000001030000&answer=0000100000000000&work=&seed=2&gentime=1667803965521&elapsed=2839&size=2,A
11/7/2022 0:52:54,,Windows-Chrome-5346988887159789,1667803973303,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":492,""pageY"":356}",#puzzle=3040000001030000&answer=0000100020000000&work=&seed=2&gentime=1667803965521&elapsed=6415&size=2,A
11/7/2022 0:52:55,,Windows-Chrome-5346988887159789,1667803974478,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":680,""pageY"":413}",#puzzle=3040000001030000&answer=0000100020000000&work=&seed=2&gentime=1667803965521&elapsed=6415&size=2,A
11/7/2022 0:52:56,,Windows-Chrome-5346988887159789,1667803975400,mousedown,input#checkbutton,"{""which"":1,""pageX"":721,""pageY"":461}",#puzzle=3040000001030000&answer=0000100020004000&work=&seed=2&gentime=1667803965521&elapsed=8965&size=2,A
11/7/2022 0:53:00,,Windows-Chrome-5346988887159789,1667803979591,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":490,""pageY"":281}",#puzzle=3040000001030000&answer=0000100020004000&work=&seed=2&gentime=1667803965521&elapsed=8965&size=2,A
11/7/2022 0:53:03,,Windows-Chrome-5346988887159789,1667803983332,mousedown,div#sn5.sudoku-answer,"{""which"":1,""pageX"":730,""pageY"":309}",#puzzle=3040000001030000&answer=0000100020004000&work=&seed=2&gentime=1667803965521&elapsed=8965&size=2,A
11/7/2022 0:53:05,,Windows-Chrome-5346988887159789,1667803984528,mousedown,div.sudoku-answer.nk3,"{""which"":1,""pageX"":496,""pageY"":330}",#puzzle=3040000001030000&answer=0000120020004000&work=&seed=2&gentime=1667803965521&elapsed=17819&size=2,A
11/7/2022 0:53:07,,Windows-Chrome-5346988887159789,1667803986451,mousedown,div#sn13.sudoku-answer,"{""which"":1,""pageX"":736,""pageY"":405}",#puzzle=3040000001030000&answer=0000120020004000&work=&seed=2&gentime=1667803965521&elapsed=17819&size=2,A
11/7/2022 0:53:08,,Windows-Chrome-5346988887159789,1667803987759,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":486,""pageY"":297}",#puzzle=3040000001030000&answer=0000120020004300&work=&seed=2&gentime=1667803965521&elapsed=20937&size=2,A
11/7/2022 0:53:09,,Windows-Chrome-5346988887159789,1667803988738,mousedown,div#sn1.sudoku-answer,"{""which"":1,""pageX"":725,""pageY"":260}",#puzzle=3040000001030000&answer=0000120020004300&work=&seed=2&gentime=1667803965521&elapsed=20937&size=2,A
11/7/2022 0:53:10,,Windows-Chrome-5346988887159789,1667803989934,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":485,""pageY"":363}",#puzzle=3040000001030000&answer=0200120020004300&work=&seed=2&gentime=1667803965521&elapsed=23222&size=2,A
